"1",-832.971788237752,-506.818785415457,5400.70481800755,-1454.16509551013,1537.78047238544,-1251.13706096195,-0.883883476485785,195.51502499808,-4675.74359059604,-682.446432192665,1843.78093194392,-734.77233400047,-476.324805476787,4953.63655560236,-2254.87513685625,1743.28338066779,-1575.25713178833,-64.7886588262167,299.371333484855,-3912.95215039106,-385.461584094316,1392.47002885161,-428.595097746696,-588.6663953378,5346.52276089913,-1647.6471885123,1534.42171517481,-1256.08680843025,27.6655528139247,266.579256507328,-4602.55803874324,-499.747717603592,1738.06846815653,-641.345850536199,-463.06655332954,5171.16027916487,-1966.99428856568,1795.60928247559,-1528.14614249178,4.15425233947055,265.076654597307,-4188.10507662027,-623.314627615942,1579.05783073721,-588.489618642504,-576.115249971739,5554.85409630622,-1223.82506153862,1448.59662960829,-889.010000646785,112.076424818068,188.620733881513,-4884.25170269843,-671.397888736625,1886.73766890101,-951.94250417239,-430.804806437904,5148.3560854716,-1725.51732279047,1716.76687637329,-1566.32990867585,92.4542116401414,290.267333677078,-4613.42980550398
"1",-643.555559227407,-198.962170556365,539.699250740633,-2211.47645816093,-390.411331562623,1371.7871555019,-168.291413922399,-445.12371875693,2670.12359410805,-1846.25580567807,212.308811051261,1279.24455551411,-82.4663283558832,-419.667874634216,5417.76376910368,-1011.51625048735,652.747947382832,320.054206834561,-84.2340953088479,-357.707642932743,4632.87524198661,-3672.00551470174,984.646192802266,-18.4731646584984,-90.2445029489329,17.5008928343663,367.430361174062,-3376.25810347047,1135.259937195,-447.33342744814,-150.171802654491,474.291873480878,-2735.7077480631,-1140.82840309685,1411.65030029129,-440.615913026867,-397.305622679191,2791.56918377684,-1254.84937156318,189.858170748587,895.727515068057,69.5616295992259,-489.671445971683,4857.55842170863,-3156.17111782615,883.353146397293,-15.026019100214,-33.0572420204712,-54.270445456068,1337.13892322376,-3505.48186773231,1095.57356910091,-500.36643603713,-171.473394437738,325.711061084053,-2829.66456161327,-1046.42964780844,1398.03849475345,-546.063211771311,-417.811719333601,3961.91929498823,-1775.81029260236,248.10609184883,1131.72440328907
"1",-1207.47321722368,-2840.09438663577,1378.94661166141,-126.13017209415,166.965588707674,4802.58086947138,-1342.44222408266,2973.91434497532,27.2236110756821,-122.329473145273,-510.089154278446,1661.25899405014,-3295.6479304152,4063.30072974084,-197.10601525575,-428.241544356103,-3678.72302912301,-1167.43329573899,-2607.63303232069,1244.15438149773,-123.124968274108,324.031682478735,4366.64953886987,-1902.73595982535,4288.956181287,-100.232386233193,-373.617545509442,-3646.81483562197,-1284.01752628712,-2730.31605885655,1334.8408261849,-117.20294898167,519.369930781519,3755.09056149116,-2246.12469043907,4330.94064641995,-196.487296822212,-497.361232217087,-3391.19573422303,-1305.49589476566,-2295.09183503623,1007.36199814788,-142.216851366144,143.012346494979,4776.24114187218,-1343.76804929738,3194.35488401023,42.8683486094344,-24.9255140368258,52.7678435460461,2628.22751732275,-2643.60708981355,4279.58701643628,-203.469976286429,-374.854982376518,-3165.98222441512,-1269.3450605775,-3604.21165205548,2638.21540060701,-105.270522049147,-380.246671583066,-3615.08341881622,-1407.84960134242,-3375.10905495104
"1",-519.546707476815,2093.47801405042,3123.11387580568,-1597.53099539571,-58.7782511861315,-381.926050188384,2357.14045508535,4373.1018882482,6265.05446966046,-4502.59081755299,124.362405141184,-652.924724078128,637.103209849079,1250.42995418076,5181.23655079678,-7313.60543781246,-35.9740574928656,-285.93630464231,312.099255546212,-5364.0236537335,2652.88786631663,-5398.31833262105,-310.596653636191,-175.185705038967,76.3675323681469,-398.012729460377,2189.55614794414,3125.76552623513,-1707.30932317492,-149.022754135065,-556.934978532054,1565.18086015642,2922.6491033393,6219.71124731687,-7090.6900250434,146.282715357967,-378.125351239506,351.166905206769,-6058.04895946809,2567.15116909776,-4650.72968821157,-505.758125243678,-261.187567300781,-183.494209717909,2035.84881138372,4150.36325217444,6557.2663469858,-3918.25545124995,133.643181644257,-442.206903284537,253.497781055377,-1064.54925907635,4861.80106239575,-8163.19423540809,56.2149891043305,-223.092189464356,331.898245419436,-3308.9945709101,1780.22970998478,-327.743993079965,-850.207516029174,-251.288072364169,-240.327917255778,2077.12616973548
"1",5875.79218661726,1181.13348962448,-2662.78736125324,592.555482634326,-82.466328355881,-1248.4854105325,8069.59097524852,822.630351562899,-956.62708659775,515.392455137344,-434.517117039133,-6023.22395049466,3207.96668954807,-1929.95957090103,225.655451546157,545.267716642476,-287.615683247628,-4775.0037050051,1372.05232054485,-4082.83455457112,772.337381751006,587.075405080131,145.663996924429,4566.67236959802,1854.03398027113,-4091.67338933595,396.244962507411,-382.014438536032,-1264.92564319508,7782.41723373914,484.279756765137,-517.160222090311,308.652109987928,-302.022983914304,-6304.29889601631,2561.05237311003,-2721.03528235348,934.706776380967,466.602087235473,-11.8440385848746,-5036.01449561059,1743.99048744897,-4347.02732569195,578.236570315299,267.463139983811,109.513162736267,6337.44452638443,1435.16160076575,-2799.34735836989,237.764655173977,-420.374981415402,-1161.68805314185,7838.89738788641,114.374521856924,-580.888220744748,588.6663953378,-471.816999746724,-6784.42440044198,2631.85143957633,-2047.5160732733,445.919213885766,556.758201836758,-79.8146779264315,-3374.75550156045
"1",-523.082241382748,-3339.48855084877,5504.82629153727,-689.871053395125,442.825621718075,158.657084028731,-484.721698503378,-7236.44241031547,2296.59443694626,-2167.90100277031,145.487220229132,446.803097362249,-315.458012756848,-4430.99625595785,1122.53201513364,-3592.89794355649,862.405108004642,376.269195938891,7.68978624540346,3365.73989010032,1594.96773331391,-3742.27425108215,511.94530957906,189.769782400939,-312.187643893861,8673.63694307713,1744.25565249191,-2942.89003495076,478.534514167996,-566.304143382776,-1759.01650654918,7307.86019521532,9.10399980777693,-121.710754711734,241.300189079909,-563.210551215085,-5553.08632935325,4064.09622486968,-1218.25659563677,0.530330085889963,535.456610053512,-460.326514552442,-6847.00335057698,1537.16175395191,-2949.43077267674,488.875950842849,641.434238883847,-65.0538238691624,-3348.3273856136,1455.40253237721,-4110.14655399445,810.609536282728,508.409775673127,-25.8977858609574,4352.0654615079,1871.0045430196,-4239.72387164689,438.582981030956,-73.0971635051595,-728.319984622143,8197.48891429564,1133.05022850379,-1570.04221927708,456.525815603564
"1",-1123.94622869602,-506.376843677215,-435.754553906208,9314.89440526568,1114.57706384529,-687.39617966097,-399.161777979805,-395.361079030929,10907.3872648454,535.456610053512,-263.750829382583,-219.468267210774,-592.467094286679,10541.6362822767,-305.470129472589,222.031529292577,-48.7019795542231,-632.595404119014,10336.0449856467,-304.232692605513,335.698944368313,-148.404035701527,-840.838351178453,10063.7204865422,-788.070507632407,285.671139599362,-188.002015447973,-978.812561857475,9975.15536219862,-570.900337460487,287.969236638221,-159.364190809917,-960.33939719898,10217.7813764933,-648.416918348064,192.598209525687,-81.4940565317489,-1217.90304224618,9734.91583329049,-922.509184405498,245.542829767028,-190.300112486829,-682.004490454423,10290.0830448696,-367.695526217005,211.336539227129,-212.308811051262,-616.773889889966,10625.6052125426,-142.040074670847,208.861665492976,-168.73335566064,-322.705857264011,11125.3529301462,494.886358482935,385.196419051372,5.21491251125091,-106.242793873278,11316.5369261095,598.389113579115,53.2097852842868,-176.776695296638,-143.277511537924,11105.6423286206
"1",-251.288072364169,10676.516900788,807.781109157982,-191.714326049203,-234.847839701582,-201.613820985814,10510.5235839045,475.971252086195,-30.9359216769115,-208.242947059438,-820.950972957581,10032.1658464318,-328.804653251745,148.22725900623,35.6205041022724,-2215.54232215275,7882.38445492939,-1383.36602904383,369.109739779378,144.956890143242,-3558.5148763213,6264.52413957457,-2174.08818710569,296.808071403053,-177.66057877312,-1706.24866300314,1424.4666107003,-2714.14099123691,-413.038748560592,227.06966510853,-6095.70239556628,2992.82945137206,-3179.32886491001,86.0018622618138,173.152773043056,-7531.21754972262,1399.09915492523,-3873.26578229696,-40.0399214846883,111.369318036881,-7409.86034840148,995.341182867713,-4158.67175685338,-188.267180490918,79.1075711452447,-6918.59791217212,1059.86467665099,-4123.93513622759,-368.667798041136,13.876970580786,-5646.24764777458,1034.58560922357,-3746.34011507398,-319.523876748671,65.1422122168107,-4130.47587395357,1125.0068888678,-3299.80218275467,-244.482169595249,-256.50298487542,395.891409116819,1093.80580214794,-2509.87551982165,-192.333044482741
"1",7022.18905561595,318.99354666278,-427.622825922564,166.788812012377,-4167.51059161821,3710.98477601465,-4007.52768237476,-158.657084028731,-44.9896689529941,1353.75593258164,1169.99655782079,-1068.26156967758,-219.998597296664,-1747.8795747455,7422.49988211518,-3035.25585824325,-41.1889700041162,141.509744584958,-3841.88791888181,1151.52339316229,-2347.15257180109,-331.986633767084,-464.65754358721,9231.36741673802,-1724.1031092281,-76.5443090634437,233.080072748616,-5526.21627166816,1202.78863479832,-3259.58548457469,-348.692031472616,-442.206903284537,9563.44243885275,-608.200220168079,-25.6326208180124,182.787102936722,-5666.40019103839,1667.44617838553,-4026.79634216209,-974.127979432117,8364.71966804626,-591.583210810195,-182.256772850833,1.7677669529663,161.662287848774,-5299.05821821198,1243.09372132595,-3468.80070345825,-420.993699848941,-311.038595374432,9430.50636398968,-1268.19601205807,-10.4298250225016,249.16675202061,-5922.99156426146,1331.12851558367,-3760.21708565476,-314.750905975662,-497.803173955329,8403.96409440211,143.189123190276,-57.364037623759,242.626014294634,-4605.47485421563
"1",-76.8094741063878,-6179.84810252748,1594.61417992331,-1540.52051116254,5.92201929243961,29.9636498527797,-5110.08393093988,2176.56306083984,-1054.47298744444,106.419570568575,37.8302127934799,-3640.45087459129,3599.26190458717,-156.005433599282,-11.8440385848771,-165.286210102356,-521.31447442978,8047.2287232935,1179.18894597622,-625.612724654796,-262.866945906098,-52.5910668507496,8218.26017599299,1320.25674882293,-1448.2430762177,-262.8669459061,-136.471608769004,4890.9692171197,1065.43314255283,-2401.15785221422,-117.202948981669,-372.380108642367,485.340416936917,747.058314323588,-2714.14099123691,-35.3553390593276,-304.497857648456,-3713.81320313939,841.015127873749,-3169.95970005929,11.8440385848731,-168.733355660642,-6012.44057208156,816.885108965756,-2766.82044643531,-167.230753750617,-110.220269517453,-6370.3249917096,910.39998077768,-2488.39715134311,-34.383067235197,-110.131881169804,-6069.71622135767,761.907556728505,-2293.67762147386,110.485434560399,-108.098949173892,-6136.3610354845,928.961533783826,-2161.62543008728,103.414366748533,-144.07300666676,-6076.61051247424,1698.11693501949
